datetime;demand
2024-01-18T13:50:00.000+01:00;31053
2024-01-18T13:55:00.000+01:00;30955
2024-01-18T14:00:00.000+01:00;30821
2024-01-18T14:05:00.000+01:00;30816
2024-01-18T14:10:00.000+01:00;30998
2024-01-18T14:15:00.000+01:00;30789
2024-01-18T14:20:00.000+01:00;30939
2024-01-18T14:25:00.000+01:00;31003
2024-01-18T14:30:00.000+01:00;30945
2024-01-18T14:35:00.000+01:00;30739
2024-01-18T14:40:00.000+01:00;30740
2024-01-18T14:45:00.000+01:00;30794
2024-01-18T14:50:00.000+01:00;30555
2024-01-18T14:55:00.000+01:00;30566
2024-01-18T15:00:00.000+01:00;30547
2024-01-18T15:05:00.000+01:00;30576
2024-01-18T15:10:00.000+01:00;30618
2024-01-18T15:15:00.000+01:00;30547
2024-01-18T15:20:00.000+01:00;30498
2024-01-18T15:25:00.000+01:00;30486
2024-01-18T15:30:00.000+01:00;30451
2024-01-18T15:35:00.000+01:00;30549
2024-01-18T15:40:00.000+01:00;30430
2024-01-18T15:45:00.000+01:00;30265
2024-01-18T15:50:00.000+01:00;30277
2024-01-18T15:55:00.000+01:00;30241
2024-01-18T16:00:00.000+01:00;30290
2024-01-18T16:05:00.000+01:00;30684
2024-01-18T16:10:00.000+01:00;30780
2024-01-18T16:15:00.000+01:00;30845
2024-01-18T16:20:00.000+01:00;30705
2024-01-18T16:25:00.000+01:00;30623
2024-01-18T16:30:00.000+01:00;30609
2024-01-18T16:35:00.000+01:00;30749
2024-01-18T16:40:00.000+01:00;30715
2024-01-18T16:45:00.000+01:00;30806
2024-01-18T16:50:00.000+01:00;30791
2024-01-18T16:55:00.000+01:00;30848
2024-01-18T17:00:00.000+01:00;30754
2024-01-18T17:05:00.000+01:00;30993
2024-01-18T17:10:00.000+01:00;30829
2024-01-18T17:15:00.000+01:00;30876
2024-01-18T17:20:00.000+01:00;31014
2024-01-18T17:25:00.000+01:00;31087
2024-01-18T17:30:00.000+01:00;31008
2024-01-18T17:35:00.000+01:00;30981
2024-01-18T17:40:00.000+01:00;31131
2024-01-18T17:45:00.000+01:00;31249
2024-01-18T17:50:00.000+01:00;31481
2024-01-18T17:55:00.000+01:00;31462
2024-01-18T18:00:00.000+01:00;31586
2024-01-18T18:05:00.000+01:00;31638
2024-01-18T18:10:00.000+01:00;31727
2024-01-18T18:15:00.000+01:00;31957
2024-01-18T18:20:00.000+01:00;32095
2024-01-18T18:25:00.000+01:00;32203
2024-01-18T18:30:00.000+01:00;32461
2024-01-18T18:35:00.000+01:00;32759
2024-01-18T18:40:00.000+01:00;32969
2024-01-18T18:45:00.000+01:00;33012
2024-01-18T18:50:00.000+01:00;33043
2024-01-18T18:55:00.000+01:00;33273
2024-01-18T19:00:00.000+01:00;33016
2024-01-18T19:05:00.000+01:00;33253
2024-01-18T19:10:00.000+01:00;33362
2024-01-18T19:15:00.000+01:00;33491
2024-01-18T19:20:00.000+01:00;33323
2024-01-18T19:25:00.000+01:00;33447
2024-01-18T19:30:00.000+01:00;33493
2024-01-18T19:35:00.000+01:00;33713
2024-01-18T19:40:00.000+01:00;33778
2024-01-18T19:45:00.000+01:00;33952
2024-01-18T19:50:00.000+01:00;34092
2024-01-18T19:55:00.000+01:00;34047
2024-01-18T20:00:00.000+01:00;33982
2024-01-18T20:05:00.000+01:00;34043
2024-01-18T20:10:00.000+01:00;34177
2024-01-18T20:15:00.000+01:00;34216
2024-01-18T20:20:00.000+01:00;34181
2024-01-18T20:25:00.000+01:00;34354
2024-01-18T20:30:00.000+01:00;34235
2024-01-18T20:35:00.000+01:00;34313
2024-01-18T20:40:00.000+01:00;34455
2024-01-18T20:45:00.000+01:00;34383
2024-01-18T20:50:00.000+01:00;34326
2024-01-18T20:55:00.000+01:00;34346
2024-01-18T21:00:00.000+01:00;34342
2024-01-18T21:05:00.000+01:00;34148
2024-01-18T21:10:00.000+01:00;34150
2024-01-18T21:15:00.000+01:00;33911
2024-01-18T21:20:00.000+01:00;33796
2024-01-18T21:25:00.000+01:00;33687
2024-01-18T21:30:00.000+01:00;33568
2024-01-18T21:35:00.000+01:00;33233
2024-01-18T21:40:00.000+01:00;32863
2024-01-18T21:45:00.000+01:00;32451
2024-01-18T21:50:00.000+01:00;32237
2024-01-18T21:55:00.000+01:00;31858
2024-01-18T22:00:00.000+01:00;31561
2024-01-18T22:05:00.000+01:00;31143
2024-01-18T22:10:00.000+01:00;30853
2024-01-18T22:15:00.000+01:00;30714
2024-01-18T22:20:00.000+01:00;30599
2024-01-18T22:25:00.000+01:00;30495
2024-01-18T22:30:00.000+01:00;30204
2024-01-18T22:35:00.000+01:00;29943
2024-01-18T22:40:00.000+01:00;29847
2024-01-18T22:45:00.000+01:00;29506
2024-01-18T22:50:00.000+01:00;29427
2024-01-18T22:55:00.000+01:00;29047
2024-01-18T23:00:00.000+01:00;28710
2024-01-18T23:05:00.000+01:00;28250
2024-01-18T23:10:00.000+01:00;28009
2024-01-18T23:15:00.000+01:00;27920
2024-01-18T23:20:00.000+01:00;27594
2024-01-18T23:25:00.000+01:00;27231
2024-01-18T23:30:00.000+01:00;27044
2024-01-18T23:35:00.000+01:00;27052
2024-01-18T23:40:00.000+01:00;26887
2024-01-18T23:45:00.000+01:00;26613
2024-01-18T23:50:00.000+01:00;26402
2024-01-18T23:55:00.000+01:00;26294
2024-01-19T00:00:00.000+01:00;26102
2024-01-19T00:05:00.000+01:00;26434
2024-01-19T00:10:00.000+01:00;26551
2024-01-19T00:15:00.000+01:00;26503
2024-01-19T00:20:00.000+01:00;26066
2024-01-19T00:25:00.000+01:00;25900
2024-01-19T00:30:00.000+01:00;25750
2024-01-19T00:35:00.000+01:00;25597
2024-01-19T00:40:00.000+01:00;25449
2024-01-19T00:45:00.000+01:00;25246
2024-01-19T00:50:00.000+01:00;24865
2024-01-19T00:55:00.000+01:00;24768
2024-01-19T01:00:00.000+01:00;24685
2024-01-19T01:05:00.000+01:00;24813
2024-01-19T01:10:00.000+01:00;24557
2024-01-19T01:15:00.000+01:00;24403
2024-01-19T01:20:00.000+01:00;24191
2024-01-19T01:25:00.000+01:00;24345
2024-01-19T01:30:00.000+01:00;24178
2024-01-19T01:35:00.000+01:00;23987
2024-01-19T01:40:00.000+01:00;23728
2024-01-19T01:45:00.000+01:00;23643
2024-01-19T01:50:00.000+01:00;23731
2024-01-19T01:55:00.000+01:00;23614
2024-01-19T02:00:00.000+01:00;23463
2024-01-19T02:05:00.000+01:00;23180
2024-01-19T02:10:00.000+01:00;23187
2024-01-19T02:15:00.000+01:00;22929
2024-01-19T02:20:00.000+01:00;22885
2024-01-19T02:25:00.000+01:00;22813
2024-01-19T02:30:00.000+01:00;22712
2024-01-19T02:35:00.000+01:00;22819
2024-01-19T02:40:00.000+01:00;23032
2024-01-19T02:45:00.000+01:00;23103
2024-01-19T02:50:00.000+01:00;23022
2024-01-19T02:55:00.000+01:00;22761
2024-01-19T03:00:00.000+01:00;22746
2024-01-19T03:05:00.000+01:00;22859
2024-01-19T03:10:00.000+01:00;22881
2024-01-19T03:15:00.000+01:00;22876
2024-01-19T03:20:00.000+01:00;22716
2024-01-19T03:25:00.000+01:00;22854
2024-01-19T03:30:00.000+01:00;22732
2024-01-19T03:35:00.000+01:00;22926
2024-01-19T03:40:00.000+01:00;22606
2024-01-19T03:45:00.000+01:00;22697
2024-01-19T03:50:00.000+01:00;22761
2024-01-19T03:55:00.000+01:00;22652
2024-01-19T04:00:00.000+01:00;22816
2024-01-19T04:05:00.000+01:00;22749
2024-01-19T04:10:00.000+01:00;22680
2024-01-19T04:15:00.000+01:00;22534
2024-01-19T04:20:00.000+01:00;22659
2024-01-19T04:25:00.000+01:00;22404
2024-01-19T04:30:00.000+01:00;22461
2024-01-19T04:35:00.000+01:00;22664
2024-01-19T04:40:00.000+01:00;22638
2024-01-19T04:45:00.000+01:00;22652
2024-01-19T04:50:00.000+01:00;22892
2024-01-19T04:55:00.000+01:00;22883
2024-01-19T05:00:00.000+01:00;22668
2024-01-19T05:05:00.000+01:00;22726
2024-01-19T05:10:00.000+01:00;22875
2024-01-19T05:15:00.000+01:00;22868
2024-01-19T05:20:00.000+01:00;22904
2024-01-19T05:25:00.000+01:00;22828
2024-01-19T05:30:00.000+01:00;22883
2024-01-19T05:35:00.000+01:00;23181
2024-01-19T05:40:00.000+01:00;23115
2024-01-19T05:45:00.000+01:00;23327
2024-01-19T05:50:00.000+01:00;23492
2024-01-19T05:55:00.000+01:00;23674
2024-01-19T06:00:00.000+01:00;24008
2024-01-19T06:05:00.000+01:00;24738
2024-01-19T06:10:00.000+01:00;25181
2024-01-19T06:15:00.000+01:00;25549
2024-01-19T06:20:00.000+01:00;25735
2024-01-19T06:25:00.000+01:00;26022
2024-01-19T06:30:00.000+01:00;26156
2024-01-19T06:35:00.000+01:00;26458
2024-01-19T06:40:00.000+01:00;26572
2024-01-19T06:45:00.000+01:00;26694
2024-01-19T06:50:00.000+01:00;27234
2024-01-19T06:55:00.000+01:00;27418
2024-01-19T07:00:00.000+01:00;27858
2024-01-19T07:05:00.000+01:00;28872
2024-01-19T07:10:00.000+01:00;29220
2024-01-19T07:15:00.000+01:00;29594
2024-01-19T07:20:00.000+01:00;29947
2024-01-19T07:25:00.000+01:00;30238
2024-01-19T07:30:00.000+01:00;30390
2024-01-19T07:35:00.000+01:00;30840
2024-01-19T07:40:00.000+01:00;31212
2024-01-19T07:45:00.000+01:00;31391
2024-01-19T07:50:00.000+01:00;31371
2024-01-19T07:55:00.000+01:00;31352
2024-01-19T08:00:00.000+01:00;31365
2024-01-19T08:05:00.000+01:00;32001
2024-01-19T08:10:00.000+01:00;32448
2024-01-19T08:15:00.000+01:00;32438
2024-01-19T08:20:00.000+01:00;32552
2024-01-19T08:25:00.000+01:00;32346
2024-01-19T08:30:00.000+01:00;32410
2024-01-19T08:35:00.000+01:00;32829
2024-01-19T08:40:00.000+01:00;32632
2024-01-19T08:45:00.000+01:00;32486
2024-01-19T08:50:00.000+01:00;32531
2024-01-19T08:55:00.000+01:00;32558
2024-01-19T09:00:00.000+01:00;32776
2024-01-19T09:05:00.000+01:00;32969
2024-01-19T09:10:00.000+01:00;32985
2024-01-19T09:15:00.000+01:00;33024
2024-01-19T09:20:00.000+01:00;33293
2024-01-19T09:25:00.000+01:00;33261
2024-01-19T09:30:00.000+01:00;33476
2024-01-19T09:35:00.000+01:00;33548
2024-01-19T09:40:00.000+01:00;33455
2024-01-19T09:45:00.000+01:00;33682
2024-01-19T09:50:00.000+01:00;33832
2024-01-19T09:55:00.000+01:00;33976
2024-01-19T10:00:00.000+01:00;34016
2024-01-19T10:05:00.000+01:00;33925
2024-01-19T10:10:00.000+01:00;34116
2024-01-19T10:15:00.000+01:00;34095
2024-01-19T10:20:00.000+01:00;34132
2024-01-19T10:25:00.000+01:00;34184
2024-01-19T10:30:00.000+01:00;34320
2024-01-19T10:35:00.000+01:00;34199
2024-01-19T10:40:00.000+01:00;34448
2024-01-19T10:45:00.000+01:00;34235
2024-01-19T10:50:00.000+01:00;34193
2024-01-19T10:55:00.000+01:00;34344
2024-01-19T11:00:00.000+01:00;34426
2024-01-19T11:05:00.000+01:00;34501
2024-01-19T11:10:00.000+01:00;34520
2024-01-19T11:15:00.000+01:00;34428
2024-01-19T11:20:00.000+01:00;34589
2024-01-19T11:25:00.000+01:00;34550
2024-01-19T11:30:00.000+01:00;34552
2024-01-19T11:35:00.000+01:00;34645
2024-01-19T11:40:00.000+01:00;34961
2024-01-19T11:45:00.000+01:00;34786
2024-01-19T11:50:00.000+01:00;34712
2024-01-19T11:55:00.000+01:00;34713
2024-01-19T12:00:00.000+01:00;34724
2024-01-19T12:05:00.000+01:00;34620
2024-01-19T12:10:00.000+01:00;34753
2024-01-19T12:15:00.000+01:00;34711
2024-01-19T12:20:00.000+01:00;34738
2024-01-19T12:25:00.000+01:00;34848
2024-01-19T12:30:00.000+01:00;34853
2024-01-19T12:35:00.000+01:00;35010
2024-01-19T12:40:00.000+01:00;35102
2024-01-19T12:45:00.000+01:00;35082
2024-01-19T12:50:00.000+01:00;34949
2024-01-19T12:55:00.000+01:00;34981
2024-01-19T13:00:00.000+01:00;34897
2024-01-19T13:05:00.000+01:00;34790
2024-01-19T13:10:00.000+01:00;34844
2024-01-19T13:15:00.000+01:00;34777
2024-01-19T13:20:00.000+01:00;34894
2024-01-19T13:25:00.000+01:00;34926
2024-01-19T13:30:00.000+01:00;34892
2024-01-19T13:35:00.000+01:00;34750
2024-01-19T13:40:00.000+01:00;34812
2024-01-19T13:45:00.000+01:00;34927
2024-01-19T13:50:00.000+01:00;34784
2024-01-19T13:55:00.000+01:00;34671
2024-01-19T14:00:00.000+01:00;34591
2024-01-19T14:05:00.000+01:00;34109
2024-01-19T14:10:00.000+01:00;34120
2024-01-19T14:15:00.000+01:00;34246
2024-01-19T14:20:00.000+01:00;34404
2024-01-19T14:25:00.000+01:00;34121
2024-01-19T14:30:00.000+01:00;34228
2024-01-19T14:35:00.000+01:00;34088
2024-01-19T14:40:00.000+01:00;34112
2024-01-19T14:45:00.000+01:00;33995
2024-01-19T14:50:00.000+01:00;34142
2024-01-19T14:55:00.000+01:00;33703
2024-01-19T15:00:00.000+01:00;33544
2024-01-19T15:05:00.000+01:00;33454
2024-01-19T15:10:00.000+01:00;33464
2024-01-19T15:15:00.000+01:00;33540
2024-01-19T15:20:00.000+01:00;33259
2024-01-19T15:25:00.000+01:00;33422
2024-01-19T15:30:00.000+01:00;33172
2024-01-19T15:35:00.000+01:00;33317
2024-01-19T15:40:00.000+01:00;33216
2024-01-19T15:45:00.000+01:00;33199
2024-01-19T15:50:00.000+01:00;32859
2024-01-19T15:55:00.000+01:00;32862
2024-01-19T16:00:00.000+01:00;32937
2024-01-19T16:05:00.000+01:00;33191
2024-01-19T16:10:00.000+01:00;33084
2024-01-19T16:15:00.000+01:00;32786
2024-01-19T16:20:00.000+01:00;32490
2024-01-19T16:25:00.000+01:00;32637
2024-01-19T16:30:00.000+01:00;32631
2024-01-19T16:35:00.000+01:00;32742
2024-01-19T16:40:00.000+01:00;32763
2024-01-19T16:45:00.000+01:00;32591
2024-01-19T16:50:00.000+01:00;32478
2024-01-19T16:55:00.000+01:00;32554
2024-01-19T17:00:00.000+01:00;32567
2024-01-19T17:05:00.000+01:00;32656
2024-01-19T17:10:00.000+01:00;32583
2024-01-19T17:15:00.000+01:00;32676
2024-01-19T17:20:00.000+01:00;32674
2024-01-19T17:25:00.000+01:00;32807
2024-01-19T17:30:00.000+01:00;32990
2024-01-19T17:35:00.000+01:00;32790
2024-01-19T17:40:00.000+01:00;32828
2024-01-19T17:45:00.000+01:00;32810
2024-01-19T17:50:00.000+01:00;33101
2024-01-19T17:55:00.000+01:00;33344
2024-01-19T18:00:00.000+01:00;32986
2024-01-19T18:05:00.000+01:00;33051
2024-01-19T18:10:00.000+01:00;33266
2024-01-19T18:15:00.000+01:00;33476
2024-01-19T18:20:00.000+01:00;33554
2024-01-19T18:25:00.000+01:00;33701
2024-01-19T18:30:00.000+01:00;33765
2024-01-19T18:35:00.000+01:00;34092
2024-01-19T18:40:00.000+01:00;34137
2024-01-19T18:45:00.000+01:00;34170
2024-01-19T18:50:00.000+01:00;34444
2024-01-19T18:55:00.000+01:00;34449
2024-01-19T19:00:00.000+01:00;34468
2024-01-19T19:05:00.000+01:00;34665
2024-01-19T19:10:00.000+01:00;34578
2024-01-19T19:15:00.000+01:00;34433
2024-01-19T19:20:00.000+01:00;34469
2024-01-19T19:25:00.000+01:00;34477
2024-01-19T19:30:00.000+01:00;34567
2024-01-19T19:35:00.000+01:00;34618
2024-01-19T19:40:00.000+01:00;34698
2024-01-19T19:45:00.000+01:00;34611
2024-01-19T19:50:00.000+01:00;34704
2024-01-19T19:55:00.000+01:00;34632
2024-01-19T20:00:00.000+01:00;34637
2024-01-19T20:05:00.000+01:00;34946
2024-01-19T20:10:00.000+01:00;34855
2024-01-19T20:15:00.000+01:00;34705
2024-01-19T20:20:00.000+01:00;34620
2024-01-19T20:25:00.000+01:00;34588
2024-01-19T20:30:00.000+01:00;34502
2024-01-19T20:35:00.000+01:00;34529
2024-01-19T20:40:00.000+01:00;34647
2024-01-19T20:45:00.000+01:00;34547
2024-01-19T20:50:00.000+01:00;34500
2024-01-19T20:55:00.000+01:00;34678
2024-01-19T21:00:00.000+01:00;34400
2024-01-19T21:05:00.000+01:00;34167
2024-01-19T21:10:00.000+01:00;34160
2024-01-19T21:15:00.000+01:00;34179
2024-01-19T21:20:00.000+01:00;33963
2024-01-19T21:25:00.000+01:00;33643
2024-01-19T21:30:00.000+01:00;33466
2024-01-19T21:35:00.000+01:00;33040
2024-01-19T21:40:00.000+01:00;32940
2024-01-19T21:45:00.000+01:00;32966
2024-01-19T21:50:00.000+01:00;32647
2024-01-19T21:55:00.000+01:00;32443
2024-01-19T22:00:00.000+01:00;32040
2024-01-19T22:05:00.000+01:00;31635
2024-01-19T22:10:00.000+01:00;31396
2024-01-19T22:15:00.000+01:00;31166
2024-01-19T22:20:00.000+01:00;31030
2024-01-19T22:25:00.000+01:00;30737
2024-01-19T22:30:00.000+01:00;30478
2024-01-19T22:35:00.000+01:00;30318
2024-01-19T22:40:00.000+01:00;29904
2024-01-19T22:45:00.000+01:00;29853
2024-01-19T22:50:00.000+01:00;29654
2024-01-19T22:55:00.000+01:00;29502
2024-01-19T23:00:00.000+01:00;29272
2024-01-19T23:05:00.000+01:00;28927
2024-01-19T23:10:00.000+01:00;28728
2024-01-19T23:15:00.000+01:00;28431
2024-01-19T23:20:00.000+01:00;28295
2024-01-19T23:25:00.000+01:00;28071
2024-01-19T23:30:00.000+01:00;27766
2024-01-19T23:35:00.000+01:00;27574
2024-01-19T23:40:00.000+01:00;27425
2024-01-19T23:45:00.000+01:00;27311
2024-01-19T23:50:00.000+01:00;27179
2024-01-19T23:55:00.000+01:00;26706
2024-01-20T00:00:00.000+01:00;26803
2024-01-20T00:05:00.000+01:00;27259
2024-01-20T00:10:00.000+01:00;27094
2024-01-20T00:15:00.000+01:00;27019
2024-01-20T00:20:00.000+01:00;26691
2024-01-20T00:25:00.000+01:00;26319
2024-01-20T00:30:00.000+01:00;26186
2024-01-20T00:35:00.000+01:00;26156
2024-01-20T00:40:00.000+01:00;26187
2024-01-20T00:45:00.000+01:00;25984
2024-01-20T00:50:00.000+01:00;25501
2024-01-20T00:55:00.000+01:00;25409
2024-01-20T01:00:00.000+01:00;25155
2024-01-20T01:05:00.000+01:00;24968
2024-01-20T01:10:00.000+01:00;25068
2024-01-20T01:15:00.000+01:00;24816
2024-01-20T01:20:00.000+01:00;24679
2024-01-20T01:25:00.000+01:00;24623
2024-01-20T01:30:00.000+01:00;24438
2024-01-20T01:35:00.000+01:00;24226
2024-01-20T01:40:00.000+01:00;24233
2024-01-20T01:45:00.000+01:00;24060
2024-01-20T01:50:00.000+01:00;23913
2024-01-20T01:55:00.000+01:00;23811
2024-01-20T02:00:00.000+01:00;23587
2024-01-20T02:05:00.000+01:00;23497
2024-01-20T02:10:00.000+01:00;23477
2024-01-20T02:15:00.000+01:00;23196
2024-01-20T02:20:00.000+01:00;23215
2024-01-20T02:25:00.000+01:00;22970
2024-01-20T02:30:00.000+01:00;23202
2024-01-20T02:35:00.000+01:00;23038
2024-01-20T02:40:00.000+01:00;22989
2024-01-20T02:45:00.000+01:00;22744
2024-01-20T02:50:00.000+01:00;22705
2024-01-20T02:55:00.000+01:00;22690
2024-01-20T03:00:00.000+01:00;22810
2024-01-20T03:05:00.000+01:00;22666
2024-01-20T03:10:00.000+01:00;22567
2024-01-20T03:15:00.000+01:00;22422
2024-01-20T03:20:00.000+01:00;22358
2024-01-20T03:25:00.000+01:00;22197
2024-01-20T03:30:00.000+01:00;22141
2024-01-20T03:35:00.000+01:00;22216
2024-01-20T03:40:00.000+01:00;22278
2024-01-20T03:45:00.000+01:00;22162
2024-01-20T03:50:00.000+01:00;22346
2024-01-20T03:55:00.000+01:00;22098
2024-01-20T04:00:00.000+01:00;22143
2024-01-20T04:05:00.000+01:00;21953
2024-01-20T04:10:00.000+01:00;21870
2024-01-20T04:15:00.000+01:00;22059
2024-01-20T04:20:00.000+01:00;21777
2024-01-20T04:25:00.000+01:00;21914
2024-01-20T04:30:00.000+01:00;21844
2024-01-20T04:35:00.000+01:00;21870
2024-01-20T04:40:00.000+01:00;21864
2024-01-20T04:45:00.000+01:00;21768
2024-01-20T04:50:00.000+01:00;21763
2024-01-20T04:55:00.000+01:00;21943
2024-01-20T05:00:00.000+01:00;21890
2024-01-20T05:05:00.000+01:00;21914
2024-01-20T05:10:00.000+01:00;21731
2024-01-20T05:15:00.000+01:00;21786
2024-01-20T05:20:00.000+01:00;21974
2024-01-20T05:25:00.000+01:00;22116
2024-01-20T05:30:00.000+01:00;21761
2024-01-20T05:35:00.000+01:00;21868
2024-01-20T05:40:00.000+01:00;21903
2024-01-20T05:45:00.000+01:00;22037
2024-01-20T05:50:00.000+01:00;21827
2024-01-20T05:55:00.000+01:00;22002
2024-01-20T06:00:00.000+01:00;21876
2024-01-20T06:05:00.000+01:00;22240
2024-01-20T06:10:00.000+01:00;22322
2024-01-20T06:15:00.000+01:00;22300
2024-01-20T06:20:00.000+01:00;22551
2024-01-20T06:25:00.000+01:00;22618
2024-01-20T06:30:00.000+01:00;22587
2024-01-20T06:35:00.000+01:00;22557
2024-01-20T06:40:00.000+01:00;22583
2024-01-20T06:45:00.000+01:00;22813
2024-01-20T06:50:00.000+01:00;23018
2024-01-20T06:55:00.000+01:00;22955
2024-01-20T07:00:00.000+01:00;23020
2024-01-20T07:05:00.000+01:00;23574
2024-01-20T07:10:00.000+01:00;23609
2024-01-20T07:15:00.000+01:00;23737
2024-01-20T07:20:00.000+01:00;23801
2024-01-20T07:25:00.000+01:00;23748
2024-01-20T07:30:00.000+01:00;24178
2024-01-20T07:35:00.000+01:00;24296
2024-01-20T07:40:00.000+01:00;24562
2024-01-20T07:45:00.000+01:00;24599
2024-01-20T07:50:00.000+01:00;24744
2024-01-20T07:55:00.000+01:00;24610
2024-01-20T08:00:00.000+01:00;24978
2024-01-20T08:05:00.000+01:00;25471
2024-01-20T08:10:00.000+01:00;25388
2024-01-20T08:15:00.000+01:00;25461
2024-01-20T08:20:00.000+01:00;25732
2024-01-20T08:25:00.000+01:00;25633
2024-01-20T08:30:00.000+01:00;25952
2024-01-20T08:35:00.000+01:00;25876
2024-01-20T08:40:00.000+01:00;25999
2024-01-20T08:45:00.000+01:00;26016
2024-01-20T08:50:00.000+01:00;26454
2024-01-20T08:55:00.000+01:00;26515
2024-01-20T09:00:00.000+01:00;26554
2024-01-20T09:05:00.000+01:00;26847
2024-01-20T09:10:00.000+01:00;27084
2024-01-20T09:15:00.000+01:00;27251
2024-01-20T09:20:00.000+01:00;27844
2024-01-20T09:25:00.000+01:00;28232
2024-01-20T09:30:00.000+01:00;28231
2024-01-20T09:35:00.000+01:00;28203
2024-01-20T09:40:00.000+01:00;28264
2024-01-20T09:45:00.000+01:00;28692
2024-01-20T09:50:00.000+01:00;28619
2024-01-20T09:55:00.000+01:00;28550
2024-01-20T10:00:00.000+01:00;28338
2024-01-20T10:05:00.000+01:00;28789
2024-01-20T10:10:00.000+01:00;29000
2024-01-20T10:15:00.000+01:00;28942
2024-01-20T10:20:00.000+01:00;29123
2024-01-20T10:25:00.000+01:00;29123
2024-01-20T10:30:00.000+01:00;29114
2024-01-20T10:35:00.000+01:00;29281
2024-01-20T10:40:00.000+01:00;29349
2024-01-20T10:45:00.000+01:00;29245
2024-01-20T10:50:00.000+01:00;29172
2024-01-20T10:55:00.000+01:00;28979
2024-01-20T11:00:00.000+01:00;29026
2024-01-20T11:05:00.000+01:00;28882
2024-01-20T11:10:00.000+01:00;28880
2024-01-20T11:15:00.000+01:00;28970
2024-01-20T11:20:00.000+01:00;28972
2024-01-20T11:25:00.000+01:00;28994
2024-01-20T11:30:00.000+01:00;28741
2024-01-20T11:35:00.000+01:00;28524
2024-01-20T11:40:00.000+01:00;28737
2024-01-20T11:45:00.000+01:00;28258
2024-01-20T11:50:00.000+01:00;28344
2024-01-20T11:55:00.000+01:00;28475
2024-01-20T12:00:00.000+01:00;28293
2024-01-20T12:05:00.000+01:00;28259
2024-01-20T12:10:00.000+01:00;28117
2024-01-20T12:15:00.000+01:00;28222
2024-01-20T12:20:00.000+01:00;27980
2024-01-20T12:25:00.000+01:00;27935
2024-01-20T12:30:00.000+01:00;27800
2024-01-20T12:35:00.000+01:00;27947
2024-01-20T12:40:00.000+01:00;27721
2024-01-20T12:45:00.000+01:00;27871
2024-01-20T12:50:00.000+01:00;27625
2024-01-20T12:55:00.000+01:00;27705
2024-01-20T13:00:00.000+01:00;27542
2024-01-20T13:05:00.000+01:00;27430
2024-01-20T13:10:00.000+01:00;27686
2024-01-20T13:15:00.000+01:00;27714
2024-01-20T13:20:00.000+01:00;27816
2024-01-20T13:25:00.000+01:00;27716
2024-01-20T13:30:00.000+01:00;27759
2024-01-20T13:35:00.000+01:00;27933
2024-01-20T13:40:00.000+01:00;27943
2024-01-20T13:45:00.000+01:00;27930
2024-01-20T13:50:00.000+01:00;27888
2024-01-20T13:55:00.000+01:00;27695
2024-01-20T14:00:00.000+01:00;27726
2024-01-20T14:05:00.000+01:00;28079
2024-01-20T14:10:00.000+01:00;27858
2024-01-20T14:15:00.000+01:00;27831
2024-01-20T14:20:00.000+01:00;27946
2024-01-20T14:25:00.000+01:00;27730
2024-01-20T14:30:00.000+01:00;27680
2024-01-20T14:35:00.000+01:00;27615
2024-01-20T14:40:00.000+01:00;27498
2024-01-20T14:45:00.000+01:00;27439
2024-01-20T14:50:00.000+01:00;27459
2024-01-20T14:55:00.000+01:00;27496
2024-01-20T15:00:00.000+01:00;27574
2024-01-20T15:05:00.000+01:00;27065
2024-01-20T15:10:00.000+01:00;27082
2024-01-20T15:15:00.000+01:00;27143
2024-01-20T15:20:00.000+01:00;27163
2024-01-20T15:25:00.000+01:00;27068
2024-01-20T15:30:00.000+01:00;27038
2024-01-20T15:35:00.000+01:00;27079
2024-01-20T15:40:00.000+01:00;27009
2024-01-20T15:45:00.000+01:00;26843
2024-01-20T15:50:00.000+01:00;27142
2024-01-20T15:55:00.000+01:00;26989
2024-01-20T16:00:00.000+01:00;26834
2024-01-20T16:05:00.000+01:00;26974
2024-01-20T16:10:00.000+01:00;26885
2024-01-20T16:15:00.000+01:00;26705
2024-01-20T16:20:00.000+01:00;26725
2024-01-20T16:25:00.000+01:00;26758
2024-01-20T16:30:00.000+01:00;26794
2024-01-20T16:35:00.000+01:00;26819
2024-01-20T16:40:00.000+01:00;26885
2024-01-20T16:45:00.000+01:00;26746
2024-01-20T16:50:00.000+01:00;26978
2024-01-20T16:55:00.000+01:00;27086
2024-01-20T17:00:00.000+01:00;27120
2024-01-20T17:05:00.000+01:00;27158
2024-01-20T17:10:00.000+01:00;27309
2024-01-20T17:15:00.000+01:00;27341
2024-01-20T17:20:00.000+01:00;27573
2024-01-20T17:25:00.000+01:00;27367
2024-01-20T17:30:00.000+01:00;27343
2024-01-20T17:35:00.000+01:00;27700
2024-01-20T17:40:00.000+01:00;27631
2024-01-20T17:45:00.000+01:00;27721
2024-01-20T17:50:00.000+01:00;27973
2024-01-20T17:55:00.000+01:00;28057
2024-01-20T18:00:00.000+01:00;27971
2024-01-20T18:05:00.000+01:00;28133
2024-01-20T18:10:00.000+01:00;28346
2024-01-20T18:15:00.000+01:00;28666
2024-01-20T18:20:00.000+01:00;29017
2024-01-20T18:25:00.000+01:00;29119
2024-01-20T18:30:00.000+01:00;29391
2024-01-20T18:35:00.000+01:00;29363
2024-01-20T18:40:00.000+01:00;29651
2024-01-20T18:45:00.000+01:00;30072
