datetime_utc,demanda,programada,prevista
2019-05-01 00:00:00+0000,22824.958333333332,22886.57638888889,22886.57638888889
2019-05-02 00:00:00+0000,26607.13888888889,26566.125,26566.125
2019-05-03 00:00:00+0000,27389.42361111111,27413.972222222223,27413.972222222223
2019-05-04 00:00:00+0000,24834.118055555555,24816.979166666668,24816.979166666668
2019-05-05 00:00:00+0000,23068.027777777777,23045.680555555555,23045.680555555555
2019-05-06 00:00:00+0000,27422.04861111111,27403.090277777777,27403.090277777777
2019-05-07 00:00:00+0000,28218.895833333332,28263.5,28263.5
2019-05-08 00:00:00+0000,28478.104166666668,28454.555555555555,28454.555555555555
2019-05-09 00:00:00+0000,28427.23611111111,28449.1875,28449.1875
2019-05-10 00:00:00+0000,28138.506944444445,28208.125,28208.125
2019-05-11 00:00:00+0000,24949.79861111111,24952.229166666668,24952.229166666668
2019-05-12 00:00:00+0000,22979.95138888889,23003.472222222223,23003.472222222223
2019-05-13 00:00:00+0000,27399.631944444445,27390.131944444445,27390.131944444445
2019-05-14 00:00:00+0000,28270.07638888889,28267.347222222223,28267.347222222223
2019-05-15 00:00:00+0000,28170.229166666668,28201.26388888889,28201.26388888889
2019-05-16 00:00:00+0000,28485.57638888889,28502.069444444445,28502.069444444445
2019-05-17 00:00:00+0000,27727.083333333332,27768.131944444445,27768.131944444445
2019-05-18 00:00:00+0000,24621.006944444445,24667.305555555555,24667.305555555555
2019-05-19 00:00:00+0000,22958.777777777777,23009.409722222223,23009.409722222223
2019-05-20 00:00:00+0000,27372.32638888889,27390.95138888889,27390.95138888889
2019-05-21 00:00:00+0000,28034.854166666668,28061.875,28061.875
2019-05-22 00:00:00+0000,28341.895833333332,28364.8125,28364.8125
2019-05-23 00:00:00+0000,28333.208333333332,28352.743055555555,28352.743055555555
2019-05-24 00:00:00+0000,28057.520833333332,28051.159722222223,28051.159722222223
2019-05-25 00:00:00+0000,24859.465277777777,24870.743055555555,24870.743055555555
2019-05-26 00:00:00+0000,22790.694444444445,22809.118055555555,22809.118055555555
2019-05-27 00:00:00+0000,27690.29861111111,27704.930555555555,27704.930555555555
2019-05-28 00:00:00+0000,28422.777777777777,28419.805555555555,28419.805555555555
2019-05-29 00:00:00+0000,28334.597222222223,28347.57638888889,28347.57638888889
2019-05-30 00:00:00+0000,28213.152777777777,28243.76388888889,28243.76388888889
2019-05-31 00:00:00+0000,28570.439393939392,28638.545454545456,28638.545454545456
2019-05-31 00:00:00+0000,25303.75,25253.166666666668,25253.166666666668
2019-06-01 00:00:00+0000,25636.04861111111,25697.659722222223,25697.659722222223
2019-06-02 00:00:00+0000,23901.73611111111,23888.42361111111,23888.42361111111
2019-06-03 00:00:00+0000,28791.368055555555,28767.180555555555,28767.180555555555
2019-06-04 00:00:00+0000,29314.993055555555,29285.51388888889,29285.51388888889
2019-06-05 00:00:00+0000,28639.88888888889,28629.479166666668,28629.479166666668
2019-06-06 00:00:00+0000,28345.0,28326.20138888889,28326.20138888889
2019-06-07 00:00:00+0000,28157.229166666668,28189.26388888889,28189.26388888889
2019-06-08 00:00:00+0000,25236.104166666668,25187.083333333332,25187.083333333332
2019-06-09 00:00:00+0000,23375.506944444445,23396.604166666668,23396.604166666668
2019-06-10 00:00:00+0000,27288.67361111111,27266.305555555555,27266.305555555555
2019-06-11 00:00:00+0000,28099.76388888889,28080.430555555555,28080.430555555555
2019-06-12 00:00:00+0000,28359.402777777777,28344.347222222223,28344.347222222223
2019-06-13 00:00:00+0000,28533.395833333332,28538.256944444445,28538.256944444445
2019-06-14 00:00:00+0000,28335.875,28342.854166666668,28342.854166666668
2019-06-15 00:00:00+0000,25373.51388888889,25377.29861111111,25377.29861111111
2019-06-16 00:00:00+0000,23535.04861111111,23575.631944444445,23575.631944444445
2019-06-17 00:00:00+0000,28252.92361111111,28270.23611111111,28270.23611111111
2019-06-18 00:00:00+0000,29012.743055555555,29057.13888888889,29057.13888888889
2019-06-19 00:00:00+0000,29244.26388888889,29242.284722222223,29242.284722222223
2019-06-20 00:00:00+0000,28833.791666666668,28823.63888888889,28823.63888888889
2019-06-21 00:00:00+0000,28662.993055555555,28666.86111111111,28666.86111111111
2019-06-22 00:00:00+0000,26175.04861111111,26190.92361111111,26190.92361111111
2019-06-23 00:00:00+0000,24407.86111111111,24426.159722222223,24426.159722222223
2019-06-24 00:00:00+0000,27041.54861111111,27016.993055555555,27016.993055555555
2019-06-25 00:00:00+0000,30324.243055555555,30274.23611111111,30274.23611111111
2019-06-26 00:00:00+0000,31347.756944444445,31316.430555555555,31316.430555555555
2019-06-27 00:00:00+0000,31997.055555555555,31992.666666666668,31992.666666666668
2019-06-28 00:00:00+0000,32435.958333333332,32425.541666666668,32425.541666666668
2019-06-29 00:00:00+0000,29408.993055555555,29379.784722222223,29379.784722222223
2019-06-30 00:00:00+0000,27415.189393939392,27268.89393939394,27268.89393939394
2019-06-30 00:00:00+0000,26860.666666666668,27000.75,27000.75
2019-07-01 00:00:00+0000,31667.819444444445,31801.458333333332,31801.458333333332
2019-07-02 00:00:00+0000,32049.256944444445,32014.972222222223,32014.972222222223
2019-07-03 00:00:00+0000,31953.006944444445,31944.770833333332,31944.770833333332
2019-07-04 00:00:00+0000,31949.430555555555,31954.38888888889,31954.38888888889
2019-07-05 00:00:00+0000,31888.5,31917.45138888889,31917.45138888889
2019-07-06 00:00:00+0000,28695.17361111111,28688.222222222223,28688.222222222223
2019-07-07 00:00:00+0000,26640.229166666668,26599.472222222223,26599.472222222223
2019-07-08 00:00:00+0000,30653.82638888889,30734.76388888889,30734.76388888889
2019-07-09 00:00:00+0000,30419.256944444445,30426.402777777777,30426.402777777777
2019-07-10 00:00:00+0000,31045.98611111111,31113.784722222223,31113.784722222223
2019-07-11 00:00:00+0000,32404.916666666668,32303.63888888889,32303.63888888889
2019-07-12 00:00:00+0000,32588.104166666668,32588.13888888889,32588.13888888889
2019-07-13 00:00:00+0000,28740.222222222223,28718.833333333332,28718.833333333332
2019-07-14 00:00:00+0000,26070.708333333332,26061.25,26061.25
2019-07-15 00:00:00+0000,31442.881944444445,31431.868055555555,31431.868055555555
2019-07-16 00:00:00+0000,31800.5625,31815.555555555555,31815.555555555555
2019-07-17 00:00:00+0000,31397.86111111111,31402.847222222223,31402.847222222223
2019-07-18 00:00:00+0000,31757.104166666668,31704.166666666668,31704.166666666668
2019-07-19 00:00:00+0000,32194.965277777777,32170.25,32170.25
2019-07-20 00:00:00+0000,29081.5,29055.756944444445,29055.756944444445
2019-07-21 00:00:00+0000,27152.243055555555,27134.70138888889,27134.70138888889
2019-07-22 00:00:00+0000,33046.29861111111,33048.243055555555,33048.243055555555
2019-07-23 00:00:00+0000,33848.555555555555,33846.76388888889,33846.76388888889
2019-07-24 00:00:00+0000,33880.631944444445,33879.45138888889,33879.45138888889
2019-07-25 00:00:00+0000,32794.84027777778,32755.166666666668,32755.166666666668
2019-07-26 00:00:00+0000,31656.3125,31668.319444444445,31668.319444444445
2019-07-27 00:00:00+0000,27184.694444444445,27192.527777777777,27192.527777777777
2019-07-28 00:00:00+0000,24896.229166666668,24913.652777777777,24913.652777777777
2019-07-29 00:00:00+0000,29991.805555555555,30028.875,30028.875
2019-07-30 00:00:00+0000,30361.13888888889,30374.166666666668,30374.166666666668
2019-07-31 00:00:00+0000,30197.265151515152,30252.378787878788,30252.378787878788
2019-07-31 00:00:00+0000,26839.5,26654.25,26654.25
2019-08-01 00:00:00+0000,30934.840277777777,30864.17361111111,30864.17361111111
2019-08-02 00:00:00+0000,30722.9375,30733.006944444445,30733.006944444445
2019-08-03 00:00:00+0000,27503.243055555555,27497.979166666668,27497.979166666668
2019-08-04 00:00:00+0000,25821.347222222223,25814.444444444445,25814.444444444445
2019-08-05 00:00:00+0000,30430.625,30418.805555555555,30418.805555555555
2019-08-06 00:00:00+0000,31121.152777777777,31104.930555555555,31104.930555555555
2019-08-07 00:00:00+0000,30756.805555555555,30747.006944444445,30747.006944444445
2019-08-08 00:00:00+0000,31371.8125,31369.944444444445,31369.944444444445
2019-08-09 00:00:00+0000,31356.26388888889,31338.972222222223,31338.972222222223
2019-08-10 00:00:00+0000,27939.784722222223,27934.61111111111,27934.61111111111
2019-08-11 00:00:00+0000,25340.3125,25400.520833333332,25400.520833333332
2019-08-12 00:00:00+0000,27856.305555555555,27891.944444444445,27891.944444444445
2019-08-13 00:00:00+0000,27900.3125,27892.152777777777,27892.152777777777
2019-08-14 00:00:00+0000,28360.256944444445,28360.17361111111,28360.17361111111
2019-08-15 00:00:00+0000,25825.26388888889,25782.444444444445,25782.444444444445
2019-08-16 00:00:00+0000,28173.333333333332,28105.368055555555,28105.368055555555
2019-08-17 00:00:00+0000,26976.583333333332,27014.222222222223,27014.222222222223
2019-08-18 00:00:00+0000,25503.333333333332,25516.3125,25516.3125
2019-08-19 00:00:00+0000,29360.256944444445,29338.354166666668,29338.354166666668
2019-08-20 00:00:00+0000,29137.055555555555,29177.319444444445,29177.319444444445
2019-08-21 00:00:00+0000,29097.652777777777,29072.465277777777,29072.465277777777
2019-08-22 00:00:00+0000,29340.04861111111,29409.73611111111,29409.73611111111
2019-08-23 00:00:00+0000,29301.652777777777,29387.743055555555,29387.743055555555
2019-08-24 00:00:00+0000,26747.569444444445,26776.909722222223,26776.909722222223
2019-08-25 00:00:00+0000,25072.854166666668,25061.715277777777,25061.715277777777
2019-08-26 00:00:00+0000,29686.118055555555,29686.6875,29686.6875
2019-08-27 00:00:00+0000,29472.381944444445,29445.041666666668,29445.041666666668
2019-08-28 00:00:00+0000,29971.819444444445,29967.256944444445,29967.256944444445
2019-08-29 00:00:00+0000,30628.958333333332,30632.854166666668,30632.854166666668
2019-08-30 00:00:00+0000,30838.791666666668,30875.618055555555,30875.618055555555
2019-08-31 00:00:00+0000,27687.280303030304,27691.696969696968,27691.696969696968
2019-08-31 00:00:00+0000,24857.25,24842.416666666668,24842.416666666668
2019-09-01 00:00:00+0000,25602.88888888889,25592.840277777777,25592.840277777777
2019-09-02 00:00:00+0000,30302.069444444445,30291.534722222223,30291.534722222223
2019-09-03 00:00:00+0000,31465.222222222223,31394.180555555555,31394.180555555555
2019-09-04 00:00:00+0000,31655.145833333332,31651.659722222223,31651.659722222223
2019-09-05 00:00:00+0000,30642.680555555555,30695.86111111111,30695.86111111111
2019-09-06 00:00:00+0000,29570.756944444445,29585.479166666668,29585.479166666668
2019-09-07 00:00:00+0000,26221.694444444445,26255.04861111111,26255.04861111111
2019-09-08 00:00:00+0000,24367.770833333332,24380.48611111111,24380.48611111111
2019-09-09 00:00:00+0000,28638.1875,28664.319444444445,28664.319444444445
2019-09-10 00:00:00+0000,28554.17361111111,28604.152777777777,28604.152777777777
2019-09-11 00:00:00+0000,27331.131944444445,27366.8125,27366.8125
2019-09-12 00:00:00+0000,28220.270833333332,28235.381944444445,28235.381944444445
2019-09-13 00:00:00+0000,27735.57638888889,27758.82638888889,27758.82638888889
2019-09-14 00:00:00+0000,24853.222222222223,24861.645833333332,24861.645833333332
2019-09-15 00:00:00+0000,23521.256944444445,23556.027777777777,23556.027777777777
2019-09-16 00:00:00+0000,28519.409722222223,28542.972222222223,28542.972222222223
2019-09-17 00:00:00+0000,29259.36111111111,29260.229166666668,29260.229166666668
2019-09-18 00:00:00+0000,29312.659722222223,29358.152777777777,29358.152777777777
2019-09-19 00:00:00+0000,29442.6875,29443.92361111111,29443.92361111111
2019-09-20 00:00:00+0000,29050.631944444445,29098.416666666668,29098.416666666668
2019-09-21 00:00:00+0000,25606.777777777777,25606.006944444445,25606.006944444445
2019-09-22 00:00:00+0000,23597.743055555555,23649.98611111111,23649.98611111111
2019-09-23 00:00:00+0000,27787.680555555555,27823.083333333332,27823.083333333332
2019-09-24 00:00:00+0000,28666.92361111111,28630.131944444445,28630.131944444445
2019-09-25 00:00:00+0000,29067.17361111111,29062.25,29062.25
2019-09-26 00:00:00+0000,29160.715277777777,29134.472222222223,29134.472222222223
2019-09-27 00:00:00+0000,28919.07638888889,28994.416666666668,28994.416666666668
2019-09-28 00:00:00+0000,25440.722222222223,25476.5625,25476.5625
2019-09-29 00:00:00+0000,23509.01388888889,23570.42361111111,23570.42361111111
2019-09-30 00:00:00+0000,28648.901515151516,28690.386363636364,28690.386363636364
2019-09-30 00:00:00+0000,24435.5,24464.75,24464.75
2019-10-01 00:00:00+0000,29211.277777777777,29210.840277777777,29210.840277777777
2019-10-02 00:00:00+0000,28771.652777777777,28771.51388888889,28771.51388888889
2019-10-03 00:00:00+0000,28340.6875,28361.9375,28361.9375
2019-10-04 00:00:00+0000,28291.659722222223,28245.868055555555,28245.868055555555
2019-10-05 00:00:00+0000,25177.465277777777,25095.555555555555,25095.555555555555
2019-10-06 00:00:00+0000,23385.881944444445,23340.819444444445,23340.819444444445
2019-10-07 00:00:00+0000,27994.402777777777,27971.819444444445,27971.819444444445
2019-10-08 00:00:00+0000,28790.319444444445,28820.083333333332,28820.083333333332
2019-10-09 00:00:00+0000,28093.590277777777,28137.17361111111,28137.17361111111
2019-10-10 00:00:00+0000,28531.854166666668,28476.444444444445,28476.444444444445
2019-10-11 00:00:00+0000,28091.243055555555,28122.243055555555,28122.243055555555
2019-10-12 00:00:00+0000,24228.61111111111,24255.73611111111,24255.73611111111
2019-10-13 00:00:00+0000,23198.159722222223,23231.4375,23231.4375
2019-10-14 00:00:00+0000,27892.333333333332,27887.756944444445,27887.756944444445
2019-10-15 00:00:00+0000,27767.305555555555,27731.965277777777,27731.965277777777
2019-10-16 00:00:00+0000,28032.5,28009.208333333332,28009.208333333332
2019-10-17 00:00:00+0000,28147.097222222223,28129.784722222223,28129.784722222223
2019-10-18 00:00:00+0000,27583.972222222223,27795.319444444445,27795.319444444445
2019-10-19 00:00:00+0000,24887.229166666668,24890.73611111111,24890.73611111111
2019-10-20 00:00:00+0000,23057.88888888889,23107.277777777777,23107.277777777777
2019-10-21 00:00:00+0000,27569.145833333332,27532.42361111111,27532.42361111111
2019-10-22 00:00:00+0000,28623.847222222223,28583.569444444445,28583.569444444445
2019-10-23 00:00:00+0000,28862.979166666668,28849.680555555555,28849.680555555555
2019-10-24 00:00:00+0000,28677.527777777777,28662.381944444445,28662.381944444445
2019-10-25 00:00:00+0000,28311.152777777777,28306.631944444445,28306.631944444445
2019-10-26 00:00:00+0000,24890.159722222223,24873.57638888889,24873.57638888889
2019-10-27 00:00:00+0000,23201.291666666668,23133.11111111111,23133.11111111111
2019-10-28 00:00:00+0000,27737.875,27745.319444444445,27745.319444444445
2019-10-29 00:00:00+0000,28366.166666666668,28315.79861111111,28315.79861111111
2019-10-30 00:00:00+0000,28323.166666666668,28342.0,28342.0
2019-10-31 00:00:00+0000,28010.543478260868,28038.376811594204,28038.376811594204
2019-10-31 00:00:00+0000,24309.166666666668,24421.0,24421.0
2019-11-01 00:00:00+0000,24002.63888888889,24042.097222222223,24042.097222222223
2019-11-02 00:00:00+0000,23958.972222222223,24004.125,24004.125
2019-11-03 00:00:00+0000,22979.01388888889,23005.902777777777,23005.902777777777
2019-11-04 00:00:00+0000,27852.006944444445,27822.965277777777,27822.965277777777
2019-11-05 00:00:00+0000,28649.625,28639.618055555555,28639.618055555555
2019-11-06 00:00:00+0000,28773.027777777777,28766.909722222223,28766.909722222223
2019-11-07 00:00:00+0000,29332.458333333332,29229.097222222223,29229.097222222223
2019-11-08 00:00:00+0000,29683.79861111111,29712.375,29712.375
2019-11-09 00:00:00+0000,26563.11111111111,26582.868055555555,26582.868055555555
2019-11-10 00:00:00+0000,24729.79861111111,24714.784722222223,24714.784722222223
2019-11-11 00:00:00+0000,30133.333333333332,30104.583333333332,30104.583333333332
2019-11-12 00:00:00+0000,30548.256944444445,30556.38888888889,30556.38888888889
2019-11-13 00:00:00+0000,30665.631944444445,30652.319444444445,30652.319444444445
2019-11-14 00:00:00+0000,31341.333333333332,31365.375,31365.375
2019-11-15 00:00:00+0000,31330.020833333332,31366.895833333332,31366.895833333332
2019-11-16 00:00:00+0000,28011.756944444445,28006.25,28006.25
2019-11-17 00:00:00+0000,26461.76388888889,26535.590277777777,26535.590277777777
2019-11-18 00:00:00+0000,31121.645833333332,31091.32638888889,31091.32638888889
2019-11-19 00:00:00+0000,32164.368055555555,32173.444444444445,32173.444444444445
2019-11-20 00:00:00+0000,32426.6875,32477.180555555555,32477.180555555555
2019-11-21 00:00:00+0000,32371.243055555555,32348.819444444445,32348.819444444445
2019-11-22 00:00:00+0000,32100.13888888889,32131.375,32131.375
2019-11-23 00:00:00+0000,27608.229166666668,27609.51388888889,27609.51388888889
2019-11-24 00:00:00+0000,25746.965277777777,25775.243055555555,25775.243055555555
2019-11-25 00:00:00+0000,30570.368055555555,30608.215277777777,30608.215277777777
2019-11-26 00:00:00+0000,30947.868055555555,30893.041666666668,30893.041666666668
2019-11-27 00:00:00+0000,30458.854166666668,30490.805555555555,30490.805555555555
2019-11-28 00:00:00+0000,30534.444444444445,30557.006944444445,30557.006944444445
2019-11-29 00:00:00+0000,29989.29861111111,30022.0,30022.0
2019-11-30 00:00:00+0000,26670.44927536232,26714.630434782608,26714.630434782608
2019-11-30 00:00:00+0000,24416.5,24644.333333333332,24644.333333333332
2019-12-01 00:00:00+0000,25331.027777777777,25359.645833333332,25359.645833333332
2019-12-02 00:00:00+0000,30202.11111111111,30255.95138888889,30255.95138888889
2019-12-03 00:00:00+0000,31106.51388888889,31130.45138888889,31130.45138888889
2019-12-04 00:00:00+0000,31498.979166666668,31527.48611111111,31527.48611111111
2019-12-05 00:00:00+0000,31176.520833333332,31158.618055555555,31158.618055555555
2019-12-06 00:00:00+0000,27109.1875,27134.180555555555,27134.180555555555
2019-12-07 00:00:00+0000,26605.805555555555,26585.9375,26585.9375
2019-12-08 00:00:00+0000,25490.86111111111,25547.541666666668,25547.541666666668
2019-12-09 00:00:00+0000,28727.23611111111,28756.222222222223,28756.222222222223
2019-12-10 00:00:00+0000,31119.895833333332,31154.194444444445,31154.194444444445
2019-12-11 00:00:00+0000,31628.541666666668,31614.770833333332,31614.770833333332
2019-12-12 00:00:00+0000,32246.965277777777,32205.38888888889,32205.38888888889
2019-12-13 00:00:00+0000,31112.8125,31124.472222222223,31124.472222222223
2019-12-14 00:00:00+0000,27419.61111111111,27393.270833333332,27393.270833333332
2019-12-15 00:00:00+0000,25926.88888888889,25864.73611111111,25864.73611111111
2019-12-16 00:00:00+0000,30733.104166666668,30769.395833333332,30769.395833333332
2019-12-17 00:00:00+0000,31205.465277777777,31229.57638888889,31229.57638888889
2019-12-18 00:00:00+0000,31232.291666666668,31274.243055555555,31274.243055555555
2019-12-19 00:00:00+0000,31179.5,31213.743055555555,31213.743055555555
2019-12-20 00:00:00+0000,29421.166666666668,29533.791666666668,29533.791666666668
2019-12-21 00:00:00+0000,25836.73611111111,25873.444444444445,25873.444444444445
2019-12-22 00:00:00+0000,24030.63888888889,24062.67361111111,24062.67361111111
2019-12-23 00:00:00+0000,26308.625,26363.583333333332,26363.583333333332
2019-12-24 00:00:00+0000,23938.25,23981.645833333332,23981.645833333332
2019-12-25 00:00:00+0000,20877.479166666668,20902.881944444445,20902.881944444445
2019-12-26 00:00:00+0000,24491.805555555555,24517.722222222223,24517.722222222223
2019-12-27 00:00:00+0000,26400.416666666668,26373.375,26373.375
2019-12-28 00:00:00+0000,25204.868055555555,25118.847222222223,25118.847222222223
2019-12-29 00:00:00+0000,24088.104166666668,24071.805555555555,24071.805555555555
2019-12-30 00:00:00+0000,26998.6875,27036.722222222223,27036.722222222223
2019-12-31 00:00:00+0000,25851.297101449276,25882.065217391304,25882.065217391304
2019-12-31 00:00:00+0000,23001.0,23034.166666666668,23034.166666666668
2020-01-01 00:00:00+0000,22738.104166666668,22716.847222222223,22716.847222222223
2020-01-02 00:00:00+0000,28652.770833333332,28654.833333333332,28654.833333333332
2020-01-03 00:00:00+0000,29727.222222222223,29750.07638888889,29750.07638888889
2020-01-04 00:00:00+0000,27324.222222222223,27320.631944444445,27320.631944444445
2020-01-05 00:00:00+0000,25797.527777777777,25784.034722222223,25784.034722222223
2020-01-06 00:00:00+0000,25021.194444444445,24935.791666666668,24935.791666666668
2020-01-07 00:00:00+0000,31419.659722222223,31338.222222222223,31338.222222222223
2020-01-08 00:00:00+0000,32529.965277777777,32466.3125,32466.3125
2020-01-09 00:00:00+0000,32738.3125,32648.534722222223,32648.534722222223
2020-01-10 00:00:00+0000,32554.166666666668,32507.86111111111,32507.86111111111
2020-01-11 00:00:00+0000,29169.909722222223,29134.493055555555,29134.493055555555
2020-01-12 00:00:00+0000,27683.6875,27660.51388888889,27660.51388888889
2020-01-13 00:00:00+0000,33264.84722222222,33309.993055555555,33309.993055555555
2020-01-14 00:00:00+0000,33531.083333333336,33567.36111111111,33567.36111111111
2020-01-15 00:00:00+0000,33072.36111111111,33113.03472222222,33113.03472222222
2020-01-16 00:00:00+0000,32729.57638888889,32705.0,32705.0
2020-01-17 00:00:00+0000,32194.76388888889,32163.04861111111,32163.04861111111
2020-01-18 00:00:00+0000,28787.909722222223,28871.659722222223,28871.659722222223
2020-01-19 00:00:00+0000,27239.333333333332,27181.465277777777,27181.465277777777
2020-01-20 00:00:00+0000,33673.13888888889,33687.90972222222,33687.90972222222
2020-01-21 00:00:00+0000,34465.59027777778,34499.083333333336,34499.083333333336
2020-01-22 00:00:00+0000,33662.0,33674.020833333336,33674.020833333336
2020-01-23 00:00:00+0000,33093.645833333336,33106.52777777778,33106.52777777778
2020-01-24 00:00:00+0000,32658.430555555555,32672.756944444445,32672.756944444445
2020-01-25 00:00:00+0000,28977.11111111111,29015.895833333332,29015.895833333332
2020-01-26 00:00:00+0000,26704.791666666668,26732.229166666668,26732.229166666668
2020-01-27 00:00:00+0000,32063.38888888889,32088.25,32088.25
2020-01-28 00:00:00+0000,32022.51388888889,32036.166666666668,32036.166666666668
2020-01-29 00:00:00+0000,31469.38888888889,31503.222222222223,31503.222222222223
2020-01-30 00:00:00+0000,30941.069444444445,31236.20138888889,31236.20138888889
2020-01-31 00:00:00+0000,30555.079710144928,30546.492753623188,30546.492753623188
2020-01-31 00:00:00+0000,27010.833333333332,27122.0,27122.0
2020-02-01 00:00:00+0000,26866.881944444445,26876.229166666668,26876.229166666668
2020-02-02 00:00:00+0000,24820.083333333332,24842.395833333332,24842.395833333332
2020-02-03 00:00:00+0000,28998.23611111111,29054.70138888889,29054.70138888889
2020-02-04 00:00:00+0000,29612.73611111111,29612.569444444445,29612.569444444445
2020-02-05 00:00:00+0000,29996.041666666668,30042.32638888889,30042.32638888889
2020-02-06 00:00:00+0000,30462.368055555555,30469.645833333332,30469.645833333332
2020-02-07 00:00:00+0000,30644.284722222223,30627.368055555555,30627.368055555555
2020-02-08 00:00:00+0000,27544.402777777777,27547.506944444445,27547.506944444445
